time,queriespersecond_1,queriespersecond_2,queriespersecond_3,selectqueries_1,selectqueries_2,selectqueries_3,writequeries_1,writequeries_2,writequeries_3,durationqueries_1,durationqueries_2,durationqueries_3,bindpreparequeries_1,bindpreparequeries_2,bindpreparequeries_3,connectionspersecond_1,connectionspersecond_2,connectionspersecond_3,sessionspersecond_1,sessionspersecond_2,sessionspersecond_3,checkpointwritebuffers_1,checkpointfiles_1,checkpointfiles_2,checkpointfiles_3,checkpointdistance_1,checkpointdistance_2,temporarydata_1,temporaryfile_1,autovacuum_1,autovacuum_2
1354978200000,116.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,93.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354978500000,155.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.174,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354978800000,141.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.63,337.784,0.0,0.0,0.0,0.0,26.0,4.0,0.0,2.0,0.0,0.0,268.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354979100000,129.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.616,528.249,435.967,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,121.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354979400000,129.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.359,530.651,623.083,0.0,0.0,0.0,24.0,2.0,0.0,2.0,0.0,0.0,99.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354979700000,149.0,62.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.592,617.593,0.0,0.0,0.0,0.0,28.0,2.0,0.0,2.0,0.0,0.0,139.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354980000000,125.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.744,476.244,0.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,0.0,278.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354980300000,121.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,141.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354980600000,117.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.363,624.55,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,98.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354980900000,162.0,62.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.83,535.483,331.823,0.0,0.0,0.0,32.0,2.0,0.0,5.0,0.0,0.0,145.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354981200000,134.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,207.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354981500000,118.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.401,495.758,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,102.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354981800000,126.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.272,396.846,0.0,0.0,0.0,0.0,22.0,2.0,0.0,1.0,0.0,0.0,92.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354982100000,145.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038,0.0,341.216,0.0,0.0,0.0,30.0,2.0,0.0,1.0,0.0,0.0,84.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354982400000,143.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,1.0,0.0,0.0,288.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354982700000,137.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,128.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354983000000,123.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,0.0,132.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354983300000,354.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.988,767.814,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,108.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354983600000,121.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,265.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354983900000,122.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,101.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354984200000,120.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,142.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354984500000,150.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,92.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354984800000,122.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,205.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354985100000,141.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,0.0,96.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354985400000,123.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,0.0,92.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354985700000,145.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.959,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,135.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354986000000,158.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,1.0,0.0,0.0,235.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354986300000,122.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,1.0,0.0,0.0,111.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354986600000,121.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,153.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354986900000,127.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,89.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354987200000,123.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.661,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,0.0,356.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354987500000,115.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.217,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,140.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354987800000,128.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354988100000,150.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,109.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354988400000,122.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.711,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,2.0,0.0,0.0,206.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354988700000,125.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,84.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354989000000,129.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,0.0,138.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354989300000,147.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.849,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,83.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354989600000,124.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,211.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354989900000,123.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.228,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,146.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354990200000,117.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,111.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354990500000,148.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,2.0,0.0,0.0,86.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354990800000,131.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.672,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,0.0,342.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354991100000,124.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.214,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,96.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354991400000,121.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,0.0,89.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354991700000,137.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,3.0,0.0,0.0,91.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354992000000,147.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,238.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354992300000,117.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,1.0,0.0,0.0,156.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354992600000,128.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,2.0,0.0,0.0,88.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354992900000,144.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,101.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354993200000,163.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.709,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,1.0,0.0,0.0,224.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354993500000,119.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,148.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354993800000,119.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,99.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354994100000,144.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,99.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354994400000,157.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,355.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354994700000,113.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,89.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354995000000,133.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,114.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354995300000,135.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.844,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354995600000,406.0,69.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.156,1248.358,682.481,0.0,1.0,1.0,27.0,2.0,0.0,2.0,0.0,0.0,256.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354995900000,131.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.247,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,92.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354996200000,134.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354996500000,146.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,2.0,0.0,0.0,94.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354996800000,162.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.805,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,3.0,0.0,0.0,262.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354997100000,119.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.235,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,121.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354997400000,123.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,138.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354997700000,142.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.163,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,162.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354998000000,151.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.896,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,312.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354998300000,128.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,3.0,0.0,0.0,89.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354998600000,121.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,2.0,0.0,0.0,88.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354998900000,143.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.101,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,0.0,145.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354999200000,149.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,219.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354999500000,118.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.308,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,89.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354999800000,138.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.283,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,99.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355000100000,135.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,91.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355000400000,149.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,2.0,0.0,0.0,263.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1355000700000,120.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,0.0,120.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355001000000,127.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,1.0,0.0,0.0,153.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355001300000,389.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.963,967.577,0.0,0.0,0.0,0.0,28.0,3.0,0.0,1.0,0.0,0.0,132.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355001600000,134.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,327.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355001900000,120.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.382,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,2.0,0.0,0.0,109.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355002200000,107.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,2.0,0.0,0.0,158.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355002500000,177.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.936,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,2.0,0.0,0.0,126.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355002800000,133.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,257.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355003100000,114.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,84.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355003400000,150.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355003700000,154.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,191.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1355004000000,131.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.432,0.0,32330.654,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355004300000,118.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,52059.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
1355004600000,122.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,149.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355004900000,135.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.966,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,102.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355005200000,128.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.747,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,193.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355005500000,135.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,83.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355005800000,111.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.398,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,146.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355006100000,287.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.492,701.407,0.0,1.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,92.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355006400000,135.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.941,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,256.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355006700000,134.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,90.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355007000000,128.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.393,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,3.0,0.0,0.0,128.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355007300000,382.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.113,440.39,0.0,0.0,0.0,0.0,30.0,2.0,0.0,2.0,0.0,0.0,101.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355007600000,155.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,225.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355007900000,121.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,136.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355008200000,114.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,123.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355008500000,143.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,82.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355008800000,187.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.86,1445.507,0.0,0.0,1.0,1.0,25.0,2.0,0.0,1.0,0.0,0.0,385.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355009100000,129.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,137.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355009400000,114.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
